state_scope,state_full_name,provider_name,search_query,source_type,verification_level,place_id,display_name,formatted_address,suburb,state,postcode,latitude,longitude,national_phone_number,website_uri,google_maps_uri,business_status,primary_type,types,accepted_items,note,in_state_bbox,passes_name_filter,passes_state_filter,confidence_score,keep,data_quality_status,corrected_source_type,corrected_accepted_items,quality_reason,final_keep,manual_review_required
NSW,New South Wales,Officeworks,Officeworks New South Wales Australia,retail_in_store,official_chain_program,ChIJgf9TIa49c2sRyi736aGDLGY,Officeworks Warners Bay,"240-260 Hillsborough Rd, Warners Bay NSW 2282, Australia",240-260 Hillsborough Rd,NSW,2282,-32.9645103,151.6609668,(02) 4014 9400,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=7362404222282182346&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|store|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,Officeworks,Officeworks New South Wales Australia,retail_in_store,official_chain_program,ChIJG3FZbP2WEmsRE8hzf401hZQ,Officeworks Wetherill Park,"Greenway Supacenta, 1 The Horsley Dr, Wetherill Park NSW 2164, Australia",1 The Horsley Dr,NSW,2164,-33.8509847,150.8970471,(02) 8785 4100,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=10702018971360806931&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,Optus,Optus store MobileMuster New South Wales Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJo0K_z9MsEGsRZzUCTuiiCAQ,Optus Orange,"178 Summer St, Orange NSW 2800, Australia",178 Summer St,NSW,2800,-33.2836111,149.0979768,(02) 6362 6307,https://www.optus.com.au/?utm_term=plcid_4068465867941157305&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Optus%20Orange,https://maps.google.com/?cid=290661294590276967&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|service|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
NSW,New South Wales,Optus,Optus store MobileMuster New South Wales Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJmwPYyTyuEmsRaxvM4ETifiY,Optus World Square,"World Sq Shopping Centre, Suite 9/644 George St, Sydney NSW 2000, Australia",Suite 9/644 George St,NSW,2000,-33.8775835,151.2061307,(02) 7922 7290,https://www.optus.com.au/?utm_term=plcid_1313362686079687759&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Optus%20World%20Square%20-%20Sydney,https://maps.google.com/?cid=2773903205963930475&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|point_of_interest|service|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
NSW,New South Wales,Optus,Optus store MobileMuster New South Wales Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJSdyuueivEmsRfjp3_V0KU3k,Optus on George,"383 George St, Sydney NSW 2000, Australia",383 George St,NSW,2000,-33.8693378,151.20663869999998,(02) 7922 7920,https://www.optus.com.au/?utm_term=plcid_16169529638463005471&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Optus%20on%20George%20-%20Sydney,https://maps.google.com/?cid=8742342700456950398&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|point_of_interest|service|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
NSW,New South Wales,Samsung,Samsung service centre New South Wales Australia,brand_service_centre,official_brand_takeback_but_branch_check_recommended,ChIJHSx2Bz-uEmsRLhN1FR9t2a8,Samsung Experience Store George St,"450 George St, Sydney NSW 2000, Australia",450 George St,NSW,2000,-33.8703856,151.20712609999998,(02) 7804 0720,https://www.samsung.com/au/samsungstore/,https://maps.google.com/?cid=12671279006855009070&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,cell_phone_store,cell_phone_store|store|point_of_interest|establishment,"Samsung phones, mobile devices and selected electronics; branch-level availability may vary",Brand official service/recycling candidate. Verify whether the location has collection box or recycling service.,True,True,True,1.0,True,verified_brand_takeback,brand_takeback_store,Samsung devices or mobile products; verify store recycling availability,Samsung Experience Store matched brand take-back rule.,True,False
NSW,New South Wales,Samsung,Samsung service centre New South Wales Australia,brand_service_centre,official_brand_takeback_but_branch_check_recommended,ChIJNwqwYCCjEmsRbtZOnNiu9xc,Samsung Experience Store Parramatta,"Level 2, Shop 2119 159/175 Church St, Parramatta NSW 2150, Australia",Shop 2119 159/175 Church St,NSW,2150,-33.817993099999995,151.002633,(02) 7804 0721,https://www.samsung.com/au/samsungstore/,https://maps.google.com/?cid=1727041227478455918&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|store|point_of_interest|establishment,"Samsung phones, mobile devices and selected electronics; branch-level availability may vary",Brand official service/recycling candidate. Verify whether the location has collection box or recycling service.,True,True,True,1.0,True,verified_brand_takeback,brand_takeback_store,Samsung devices or mobile products; verify store recycling availability,Samsung Experience Store matched brand take-back rule.,True,False
NSW,New South Wales,Telstra,Telstra store MobileMuster New South Wales Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJdYucthVhC2sRwz56YhNNHK8,Telstra Muswellbrook,"Marketplace, Shop 14/72-78 Brook St, Muswellbrook NSW 2333, Australia",Shop 14/72-78 Brook St,NSW,2333,-32.2623257,150.89033659999998,1800 565 819,https://www.telstra.com.au/,https://maps.google.com/?cid=12618045001637183171&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJlR4ZtLGxEmsRF1IX49wgrwM,The Good Guys Alexandria,"45/59 O'Riordan St, Alexandria NSW 2015, Australia",45/59 O'Riordan St,NSW,2015,-33.9140253,151.19479900000002,(02) 9693 6000,https://www.thegoodguys.com.au/stores/alexandria?utm_content=The+Good+Guys+Alexandria&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_14067148682822760788,https://maps.google.com/?cid=265467036112998935&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJhXhuX0mjEmsRh-vLyUDba9E,The Good Guys Auburn,"Primewest Auburn Megamall, Shop 7&8 Gr. Flr, 265 Parramatta Rd, Auburn NSW 2144, Australia",265 Parramatta Rd,NSW,2144,-33.8377201,151.0280802,(02) 9714 6100,https://www.thegoodguys.com.au/stores/auburn?utm_content=The+Good+Guys+Auburn&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_1183175603834987747,https://maps.google.com/?cid=15090396047744953223&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJoZx3h6O-EmsR7dTyywzH97c,The Good Guys Bankstown,"Unit 4 & 5 9/67 Chapel Rd, Bankstown NSW 2200, Australia",Unit 4 & 5 9/67 Chapel Rd,NSW,2200,-33.932261700000005,151.0288493,(02) 8713 5000,https://www.thegoodguys.com.au/stores/bankstown?utm_content=The+Good+Guys+Bankstown&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_6774002167642136072,https://maps.google.com/?cid=13256282885963568365&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJtd-OgDCYEmsRWfvfnqLvuMg,The Good Guys Blacktown,"Homebase Shopping Centre, shop 17/19 Stoddart Rd, Prospect NSW 2148, Australia",shop 17/19 Stoddart Rd,NSW,2148,-33.802326,150.919479,(02) 9849 3000,https://www.thegoodguys.com.au/stores/blacktown?utm_content=The+Good+Guys+Blacktown+-+Prospect&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_8054656782501685565,https://maps.google.com/?cid=14463573685029567321&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJg2ipC_buEmsRYXMtSOrY6mM,The Good Guys Campbelltown,"Unit 13-15 Homebase Campbelltown, 24 Blaxland Rd, Campbelltown NSW 2560, Australia",24 Blaxland Rd,NSW,2560,-34.0590647,150.8158088,(02) 4629 1200,https://www.thegoodguys.com.au/stores/campbelltown?utm_content=The+Good+Guys+Campbelltown&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_6400653140530231603,https://maps.google.com/?cid=7199805455050044257&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJm4F7Ygm4EmsRkVM-HiQC57w,The Good Guys Caringbah,"1/152-158 Taren Point Rd, Caringbah NSW 2229, Australia",1/152-158 Taren Point Rd,NSW,2229,-34.0238308,151.1218422,(02) 9540 0000,https://www.thegoodguys.com.au/?utm_content=The+Good+Guys+Caringbah&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_3559054265170810828,https://maps.google.com/?cid=13611850752900092817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJQ7WzdcChEmsRibB3-0vEnqU,The Good Guys Castle Hill,"Hills Homemaker Centre, 18 Victoria Ave, Castle Hill NSW 2154, Australia",18 Victoria Ave,NSW,2154,-33.7264567,150.9765539,(02) 9846 6300,https://www.thegoodguys.com.au/stores/castle-hill?utm_content=The+Good+Guys+Castle+Hill&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_14841995475109251372,https://maps.google.com/?cid=11934191893198909577&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
NSW,New South Wales,The Good Guys,The Good Guys New South Wales Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJnWomxLmUEmsRISqFINT9YT0,The Good Guys Casula,"18 Camden Valley Wy, Casula NSW 2170, Australia",18 Camden Valley Wy,NSW,2170,-33.9599556,150.8831416,(02) 9827 1000,https://www.thegoodguys.com.au/stores/casula?utm_content=The+Good+Guys+Casula&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_13500570622058108002,https://maps.google.com/?cid=4423095396575029793&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
